																															Class	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	NA
																															File type	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	NA	NA
620	8.398	213.09843	Unknown	[M+IsoProp+Na+H]+	adduct linked to 418_[M+2Na-H]+	0.767	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	41.21	180821_Std_4uMStdsMix1InMatrix_3	213.09843:2179060 214.10178:1672861 215.10514:128339		33795660	9534440	2547066	2641181	7778464	9901459	9364140	28173332	24176440	26034326	18013036	16392725	3107162	4167766	5044996	12548646	29013398	27510506	27533176	19305098	14277282	2647536	15059074	2085640	746818	2091248	23960040	24595738	17198442	20784114	18605460	48657256	40775672	30185040	20746332	32083868	21040326	30947270	31164626	27090676	6076266	14502930	31092166	23684924	6361396	30494058	23080856	34505116	18146632	41260068	22844224	30345574	16079822	25713346	25748770	24343384	32098348	14879345	31697746	24243608	21115238	14140263	14392725	33394886	25865674	23659590	26968916	30202418	52614804	18551158	34233508	24756920	25154426	17658836	6763436	18676324	6121958	23276684	28799486	26482420	14254890	35545632	32806944	10996057	25614246	5825332	28246194	39031048	25068110	14246646	33744812	19345914	53176756	6719214	32923012	15479043	15845105	22756434	20788304	24140386	25783986	16500039	32709840	27337676	29258224	17886800	25076182	15963903	18587906	6941715	3311632	41417324	11218935	28144246	30146666	33976216	4074284	15962748	10269379	9891338	22957206	18258434	26641048	15735300	18846884	40349116	20243382	18238790	17341594	8784291	25792916	20205054	10439184	15619154	26648832	3096595	66244860	26833248	29850462	35849780	30903162	11344200	50728720	37307312	11072476	67132656	22252270.5475171	12193762.0595938
621	11.057	214.97449	Unknown	[M+2K-H]+	adduct linked to 326_[M+H+NH4]+	0.747	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	40.32	180821_Poo_Day1and2Poo_Full5	214.97449:155861 215.97784:37318 216.9812:123422		6993	960460	517981	0	1078439	737762	1068182	24449	1276975	1614340	1969649	2522809	1630343	408888	799595	701464	7931	484357	585901	1044681	1503788	364838	573652	761434	555035	882921	1591049	1427690	1022346	2089759	2241802	1259181	1093779	405739	1008102	8039	1220439	2648964	1179157	1161432	528750	89018	3346	1446434	1467222	1204070	762616	1351877	987326	1470168	2070253	2280152	148436	785955	598891	1143464	1459868	2467005	12450	1145105	788963	1212196	1150664	6004	1378862	1390138	1125628	972823	1027915	1199236	139562	1063352	1249732	793429	1738263	1344857	1744632	1126241	1850928	1048273	1115891	1132513	1495076	866387	1734069	165591	1183841	1863696	1591452	482624	2307012	1094634	1617401	2411172	1727785	856545	193242	1110635	482582	1306517	1071927	211576	1432668	739496	1410928	995364	682213	1806794	1345122	699743	433679	1660309	664296	1052810	797953	1127268	918727	506721	475817	1398177	1173400	1057730	371241	1507754	551691	1626498	957652	1017724	1353616	1005691	990344	47989	7491	5353	23369	136776	495536	35246	13532	0	14260	184781	579410	8901	359031	900914	978155.045478716	625030.539236776
622	8.174	215.06526	Unknown	[M+ACN+Na]+	adduct linked to 305_[M+H]+	0.329	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	13.74	180821_Smp_MS7C115m_B	215.06526:161659 216.06861:31158 217.07197:0		4585	4845	7078	7605	5005	6351	4589	2502319	162490	552521	254536	1312000	1704204	6087	2328	7433	1793265	50602	315737	191764	54725	13598	256641	2678	2121	8546	227018	288451	357202	810327	58850	6394	751153	547486	733368	2012718	4651	393005	52344	93437	4924	339358	2862934	23758	105124	743767	652954	278833	223431	4473	304984	5246	265694	9358	948974	799748	241278	5065	1891064	745364	784981	204681	434189	2465734	797806	426271	164401	118642	581567	718680	872666	1174482	395317	505196	87731	61792	113980	617745	479157	8294	376735	490672	342326	4718	129126	48593	215887	719632	369140	139712	404803	556259	92512	5430	49614	4740	519629	347336	409983	339073	371884	22691	51288	405448	660723	543479	672253	94597	11496	261674	8909	25950	19790	645736	1037372	876560	85131	5993	93108	53178	130342	277669	397318	13592	1219371	6124	798371	438949	143954	21714	67225	272668	109579	29649	2400965	164490	2604688	1615108	2209993	2016257	2260177	154450	2632892	2373696	1042955	2254706	508286.188724048	682867.359522743
623	5.377	215.106	Unknown	[M+K]+	adduct linked to 567_[M+Na]+	0.637	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	17.96	180821_Smp_MS12C115m_B	215.106:273597 216.10935:31446 217.11271:0		135820	901504	196159	387098	562595	126897	469244	3063352	2217288	2387178	1775891	3408540	3634107	1346204	1260248	1166050	2228359	2077612	1810195	1373416	1958354	2011386	893767	182414	317234	618227	4097745	3062895	2606323	2563161	3889524	3819500	3579774	4136263	2519114	2701965	3925235	2915514	1297153	1772297	1528731	1630257	3075298	4055141	2311555	2919340	2488617	1828379	1333000	3103032	2991101	3091000	1980079	2888042	4416421	3915002	2621804	2364208	2836575	1844675	1602625	2369903	2355960	2728812	2828578	1680449	2067396	1831744	3817984	2845110	4374398	2000797	3339050	3958428	2529030	2294777	2722090	3257766	3179372	3799954	2189576	3841203	2993491	2625461	1917059	2043500	2408495	3346414	3991257	2922619	3748885	1795473	2187396	1614105	2092916	1633404	3825810	3546424	3499738	3104102	3149458	803369	1741209	1352822	3369340	3188014	2827130	4178504	5347924	2654270	2725475	1773704	1322858	2260850	2020252	2104476	2171512	3060294	2188662	2152951	1843357	1337202	2346787	2444156	3115604	4825690	2575642	3247512	1435721	2140476	2090878	195595	198933	424030	3797317	2850372	3641776	903729	384501	711629	4367668	3066533	4554584	3764820	2546460	3428731	2439467.05227954	1121667.11443815
624	11.866	216.06308	Unknown	[M+H]+	adduct linked to 701_[M+Na]+	0.377	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	14.28	180821_Poo_Day1Poo_DDApos35	216.0752:75228 217.07855:0 218.08191:0	74.61322:1705 75.26866:1720 81.59368:1767 88.31712:1634 95.04971:2006 119.4507:1662 123.57262:1581 128.02881:1654 141.00055:2399 142.0032:2041 142.99649:4128 143.09187:1754 152.92963:2510 170.94:4619 185.17197:2046 215.09416:4587 216.12334:2351	5798	6469	0	0	6231	0	0	466469	186784	317058	315829	511952	709210	2393	269694	3942	3478	22607	129182	137425	235326	381000	225388	225194	419886	97539	8650	127923	7781	223915	344927	410381	326341	354898	216603	17350	877792	450203	6660	25993	25061	668462	529157	1284794	265650	543371	157417	66610	17225	547172	214525	292376	570531	211513	365427	219830	6593	144492	16236	267185	218755	406689	187817	56241	7622	11687	30804	188980	801696	645231	276052	353808	7607	703716	74263	49033	376117	650477	390427	763180	271965	478647	161286	73269	8334	99230	676928	1499366	1559537	163393	737730	317479	12491	19053	101920	579088	335415	1180797	340576	250033	273985	7044	9653	5912	1357120	2320606	2564994	610159	580652	404069	21124	22092	6626	672096	680661	510192	283362	117926	311100	15806	6808	0	221696	643662	908390	684985	343655	8067	22564	108998	148722	142178	136074	21437	640658	638245	61765	140158	5206	4466	735184	653255	1059612	583672	584086	881403	340539.468793477	409704.234876496
625	11.248	216.12303	Unknown	[2M+3H2O+2H]+	adduct linked to 55_[M+NH4]+	0.74	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	26.17	180821_Std_4uMStdsMix1InMatrix_3	216.12303:379931 217.12638:47679 218.12974:125913		13203	16929	8043	27900	13380	18002	12788	1110830	854145	986296	988846	693535	3274688	419542	469948	449003	573574	425223	469742	532471	1439560	1406762	577770	517975	370985	623790	420312	387160	318099	423702	1299788	1513073	1048663	827556	707765	63054	840772	425082	1010395	1365221	945815	727297	1032238	3616161	284339	643570	357396	1253318	1128340	3974450	1165804	1098748	678668	384152	416735	329827	1694934	1724684	1530868	984208	605418	674012	365434	30170	442039	861157	1359273	890727	2103117	2933238	1225583	221749	454761	969559	3229941	2156006	1716866	2811692	1077897	2296256	408124	1569513	347595	2060270	1320081	1153503	1898733	2885621	670222	345475	1045921	279630	2696945	612136	1237005	343812	823998	666734	378947	372849	382734	610574	1448900	1065420	788867	758521	733138	1755077	740048	372588	948671	856027	1103384	1058696	927396	875088	168214	11917	879635	1327392	1140137	1132187	756817	2586943	2290820	1468138	487843	385204	788085	3078626	1214268	11319	14971	19525	1123069	1022533	4132744	15813	13297	30987	1370192	1128439	4074640	1391647	998200	4016971	1027156.40773825	901638.331284236
626	11.699	216.12315	Unknown	[M+IsoProp+Na+H]+	adduct linked to 209_[M+H]+	0.678	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	34.64	180821_Smp_MS14C2DCM_C	216.12315:423628 217.1265:55785 218.12986:60962		31254	7558	8043	5975	25736	7117	28436	2165659	1580066	2275377	2140611	60487	136703	1048705	994180	1008727	1263715	809570	950112	1020322	630641	89159	1213944	1038629	1418912	686426	860395	749274	862772	865041	9867	12411	2005140	1724711	1832157	800924	28408	18256	2036262	3273111	2292718	2215257	2516126	46335	920728	1486706	1268139	2588400	2428480	78726	1995741	2228352	2795778	1034908	982500	890483	14286	16051	2509524	2343699	1570202	2790114	876812	1071618	1013968	1842126	2241961	1517504	35257	19673	2108484	580907	896480	538263	94011	33894	75939	30904	2359762	26376	809096	19906	927463	85688	2482860	1868674	11897	40671	119363	731249	19018	626178	19329	29925	2586311	1254337	1715638	2404467	921279	745282	845722	1862040	2762270	2254771	1708010	51012	2560933	67376	16579	1127922	2077215	3493930	2439838	2371192	1992199	1987486	514204	572613	877326	2674729	2279318	2643949	1554073	12531	4836562	3940	1196152	727954	1403005	920948	2027867	30557	11135	4783	2925772	3535176	47708	60295	24463	182862	2783135	3200254	61772	2760974	2672606	53351	1176295.40021672	1051514.84429987
627	2.187	217.10481	Unknown	[M+H]+		0.226	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	43.45	180821_Smp_MS7C115m_B	217.10481:359112 218.10816:76091 219.11152:0		130690	1364836	931480	5320774	227054	434972	599491	643110	257615	116181	283650	304835	274888	102784	105012	85125	317092	505229	66497	128086	194172	170085	59817	94022	71025	101848	1746909	753163	210930	511628	533438	425882	267492	1408613	623477	548303	276172	226954	203751	271890	353833	345661	959441	271841	287061	302681	717503	192825	493722	177366	680638	192011	149247	154216	310233	735530	213557	329818	1066916	238727	863079	228549	289880	3780860	278077	572693	458811	769775	319469	299078	3985884	288497	259082	261123	388372	324684	328993	279835	312959	273657	313366	151616	2067448	276573	387864	2691162	327115	245535	228145	937173	237787	191062	289779	385339	237850	154996	6138252	361793	186595	717426	139062	466436	1115684	485823	729888	174274	328242	329493	320922	135971	2061612	276723	218771	186802	575335	408474	370321	2058848	706538	284761	1794860	724868	1376732	271590	566268	212640	257127	298156	296970	280204	207677	327757	63235	148331	1895467	295027	342430	218069	97142	599778	848529	278619	312277	741448	273716	296700	579189.230843322	854945.250305253
628	10.942	217.96286	Unknown	[M+H]+		0.281	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	431.92	180821_Poo_Day1Poo_DDApos50	217.96286:134258 218.96621:11994 219.96957:220783		8145	0	8571	0	304220	1054138	781092	7329	1072505	660050	2154381	1139779	489233	910692	1103112	1572615	5500	280849	376793	753017	310913	51452	741016	1585218	975732	1694110	978809	592580	1457942	1489676	900560	1353007	758913	566099	1485195	0	472334	643509	460799	816497	2220664	5683	11465	442005	637674	1109894	1395295	385264	1006069	333128	2462838	944476	5914	1084811	1717341	999014	719389	565142	16866	2090091	1587554	1004833	1761698	0	1847860	1531620	1176404	673878	409186	309415	607250	523862	1117663	422843	1729774	1133687	980118	397950	1440135	348099	3067449	544003	2766072	208735	1563370	699930	711166	801641	813268	923402	694161	1867707	998635	1089917	2015503	542773	895835	1013952	1519433	604425	979588	14367	1430976	1036032	526825	924198	474446	1111173	879672	2224186	731582	228932	1519772	1027751	1008330	1524710	1325045	531928	1254027	296786	1505064	1799741	468210	990478	1325020	344316	1609174	2943068	1625783	795168	725057	0	0	0	11568	148502	230115	5077	4957	5208	0	160752	364989	0	225713	363234	857644.715857101	665772.486676696
629	5.992	218.13834	w/o MS2:Ingalls_Propionyl-L-carnitine	[M+H]+		0.658	False	5.642	218.1384					530	True	True	False		False	False	null	null	100	100	null	null	null	634.71	180821_Std_4uMStdsMix1InMatrix_3	218.13834:57922152 219.14169:6382297 220.14505:478592		286026	68910	84527	133563	99225	62295	30312	4172409	2236020	2961463	1554330	3881998	4078839	841232	1475027	1029131	1683694	200157	1277203	2069295	1718433	2554455	244745	426429	537179	234333	2736106	2204332	1109268	2767596	2543207	3481600	1773260	3901558	3080067	802436	5990652	1286828	1201060	1068945	1314930	3792388	3008776	7161740	916917	4189962	3168685	899620	1101506	3026713	4149778	4258492	6189764	1716054	6515289	3553819	2316704	2212459	2382264	4326336	4468906	4123081	1081340	688568	3297725	970051	1081295	910197	5736666	4533234	4053047	3117863	2086711	1254638	3528729	1068841	4468799	3400440	5490648	4856250	1178742	3281142	1880800	2220221	713156	878763	3487108	9056620	6813150	4240359	3252652	5229012	630854	1095700	1406118	2496893	4391642	5382521	4752970	1849976	3154259	329036	1686633	385239	2706272	5593010	7619320	4239741	6043012	3070160	1030202	633385	321470	5108846	5374684	5211146	3420447	887521	2806553	1337620	2020689	1087395	3234900	6271626	9268681	4630025	4900956	4945908	1591358	2767716	1800508	1870881536	1118699008	2148707840	3423730	1994296064	2075338752	75852080	55619280	62436216	59137276	67603496	68473680	3911991	3912380	4545201	68320976.8481914	342389902.5129
630	2.231	218.13866	Unknown	[M+H]+		0.253	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	37.72	180821_Blk_FilterBlank_1	218.13866:340723 219.14201:64893 220.14537:12062		6135484	2397726	3136776	1169934	105135	235928	207930	617416	289165	605788	642379	993047	1123443	324004	445398	322594	368654	246849	307072	393134	641454	637377	128819	157369	311744	365854	263038	154436	240664	234410	373859	569018	404708	389369	783202	933060	1914742	947147	568894	193616	160001	131187	279497	511030	127867	105671	78768	195406	180338	210280	257132	422838	401711	203216	264896	216284	2108991	1670222	338893	695937	672343	559513	854114	549165	872558	270050	137737	99782	1383131	302716	33176	419173	1044789	1274758	1377226	1931693	1750767	983409	657890	1172656	610752	1466854	436132	2023804	336629	216473	2081548	1679773	1671571	321154	610975	256185	1553304	2653887	1765559	575459	316196	1554038	398772	238768	446442	1163245	154284	1043196	233391	549171	808635	813582	965486	544197	485812	2328003	1468133	157067	1016471	1375667	654916	208982	617170	231528	545661	699609	357373	866760	1135378	801035	569336	691667	910416	500648	257081	153322	100263	22171	886235	735182	920523	332326	137459	178497	1236861	922677	1250351	974177	727477	874389	739777.611809717	742909.970882841
631	11.2	218.13873	Unknown	[M+H]+		0.815	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	107.26	180821_Poo_Day1Poo_DDApos50	218.13869:264780 219.14204:39263 220.1454:75603	53.64707:1548 56.21091:1477 58.06583:2435 64.92657:1495 66.39616:1671 70.50594:1779 71.0497:1965 72.30652:1436 73.19236:2075 75.4313:1549 87.04466:126306 88.04787:1618 93.3578:1576 94.27628:1776 94.42941:1657 114.09164:17130 132.10213:23721 146.08093:1760 154.96185:1646 191.27029:1930 195.61967:1677 215.75349:18691 215.76698:14444 218.12834:2693 218.13895:14104	64112	18291	7494	22085	10742	6370	8166	2724526	2387953	3039549	3002702	2236592	2203832	1623964	1714196	1905898	1569099	1307371	1528292	1478571	2191671	2191641	2075193	2046663	1567642	2249181	680699	643955	745538	710465	1009043	781843	5477090	4321682	4346709	597186	282376	125953	1567309	2335698	2166805	2864111	3589173	3682131	797220	1114116	669831	3584981	3268464	2507808	3867124	3711648	3354980	625335	796695	567707	1118947	1637136	3023610	3399240	2488809	3237226	584487	736551	770527	2647657	3451368	2615952	1753205	3474540	4908533	441453	804913	674830	2108249	2246230	1322011	2016746	4133092	2383366	786332	1016652	716246	1379313	2727802	2179883	2318731	4007865	3711238	634256	796970	506377	1419445	1919255	2876112	1345350	4277332	3181973	747011	743142	765026	1674194	2724340	2010773	5176652	6374918	6073862	1177211	608652	1098289	1881639	2292241	2670856	4127243	3496082	3554644	335477	477910	909050	2350871	2472393	2324863	2482537	2951760	6873206	1036215	1003166	820619	2841854	3426180	3020986	144722	1583914	246868	3792145	4449019	3575844	86397408	948541	175383	14476024	7729273	2789545	3491153	3513953	2001845	2764347.81648986	7201172.17309552
632	8.353	218.14978	Unknown	[M+H]+		0.342	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	30.27	180821_Std_4uMStdsMix2InH2O_2	218.14978:859273 219.15313:108700 220.15649:0		9619	22017	10280	4731	3970	26575	9240	25994	27349	41802	28151	28200	29336	55227	29189	38494	68073	15032	4996	13476	20557	11703	209868	3260	547215	9661	1074605	938363	934851	1191750	1244698	1289382	28641	52095	19811	42755	1192028	6475	24999	8160	55976	50511	14070	76936	586544	477768	738758	125141	13040	8527	15631	15680	797300	694524	891364	18025	14299	598617	244628	10536	13716	575909	664558	1162105	1006414	61188	449585	53212	16346	64840	45239	768068	12097	777733	10953	42857	17621	6474	19813	6578	667122	1021751	16638	15063	22921	121317	48409	41152	800294	24627	1033221	744990	6405	30474	7586	275858	64274	61700	2158024	249579	803961	12675	24688	19549	19549	105642	538065	24734	884683	533118	35907	19554	7156	26557	22130	127148	916523	412502	971771	50185	8955	16265	20299	18213	879769	930973	968128	886449	17394	30566	5866	3714046	3035574	2294728	2924840	3675012	1117760	11206940	16579350	7058010	3764192	8256348	3010425	201898	791525	7761	718867.122459934	1950740.45665471
